id,V,A,D,text
Ant_Robot_53977_54388,0.5294117647058825,0.3769230769230768,0.4545454545454545,"Biomimetic robots have long been a rich source of information for both biologists and robotics engineers, and complex robots that can switch tasks as the situation demands and communicate information about current tasks could be useful for further studies of complex robot behaviors as well as for the obvious practical applications of robot swarms, such as on the battlefield and standard building maintenance."
Ant_Robot_54518_54528,0.5294117647058825,0.423076923076923,0.4545454545454545,REFERENCES
Ant_Robot_5514_5795,0.5294117647058825,0.46153846153846134,0.4545454545454545,"Ants engaged in all three behaviors must be able to identify other nestmates and their current tasks (as well as indicate to other ants their own nestmate status and current task), walk, navigate both within and outside of the nest, and of course switch tasks at appropriate times."
Ant_Robot_564_803,0.5588235294117648,0.38461538461538447,0.5000000000000001,"Extensive research has been done on the interactions of social insects such as honeybees, ants and cockroaches, and in fact robots have passed undetected in cockroach society performing single simple behaviors already (Halloy et al, 2007)."
Ant_Robot_5821_5830,0.5000000000000001,0.38461538461538447,0.5000000000000001,The Agent
Ant_Robot_5857_5864,0.5294117647058825,0.46153846153846134,0.4545454545454545,Chassis
Ant_Robot_5877_5941,0.5882352941176472,0.5384615384615384,0.5454545454545455,Antie will be implemented on a tiny Road Warrior robotic system.
Ant_Robot_5942_6022,0.5294117647058825,0.423076923076923,0.4545454545454545,"Behaviors will be coded in Interactive C, for which some pseudocode is included."
Ant_Robot_6023_6148,0.5294117647058825,0.46153846153846134,0.5000000000000001,"Sensors will include a thermometer, photoreceptors, bump sensors, a polarization compass, and a series of chemical receptors."
Ant_Robot_6149_6303,0.5588235294117648,0.38461538461538447,0.5454545454545455,"Antie be a circular robot, no more than 1cm in diameter (the length of a red harvester ant), with two driving wheels and one rear wheel for stabilization."
Ant_Robot_6304_6390,0.561764705882353,0.4192307692307692,0.6545454545454544,A gripper will be located on the front of the robot consisting of two elongated tongs.
Ant_Robot_6615_6728,0.561764705882353,0.3346153846153844,0.40454545454545465,These sacs will be refilled at a filling station each morning as Antie determines that they are getting depleted.
Ant_Robot_6729_6818,0.5705882352941178,0.5153846153846152,0.5181818181818182,Antie will likewise recharge at a special station at night just inside the nest entrance.
Ant_Robot_6819_6935,0.5294117647058825,0.34615384615384615,0.6363636363636364,"For the purposes of this proposal, I will assume that Antie has enough battery life to remain powered the whole day."
Ant_Robot_6936_6981,0.5294117647058825,0.38461538461538447,0.5454545454545455,A rudimentary blueprint of Antie is attached.
Ant_Robot_7121_7376,0.5558823529411766,0.35769230769230764,0.4545454545454545,"In an attempt to mimic the red harvester ant as closely as possible, these sensors include a thermometer, photoreceptors, bump sensors and sonar, a polarization compass, and a series of chemical receptors on a pair of stalks corresponding to the antennae."
Ant_Robot_7377_7449,0.5294117647058825,0.41538461538461513,0.5681818181818182,"On its front grippers, Antie will have a tactile skin to sense pressure."
Ant_Robot_7450_7523,0.5294117647058825,0.3653846153846153,0.5136363636363636,The locations of the rest of these sensors will depend on their function.
Ant_Robot_7536_7702,0.5294117647058825,0.46153846153846134,0.5454545454545455,"The thermometer will be located on the rear of the robot to keep it out of the way, and will detect and input to the robot the outside temperature in degrees Celsius."
Ant_Robot_7703_7886,0.5294117647058825,0.39615384615384597,0.5318181818181819,"Harvester ants do not exit the nest when the outside temperature is above 52 degrees Celsius (Gordon, 9), and the ability to use a temperature gradient will enable in-nest navigation."
Ant_Robot_7899_8030,0.5294117647058825,0.35769230769230764,0.4954545454545455,Antie will also be equipped with one photoreceptor located in the middle of the top of its chassis corresponding to the ant’s eyes.
Ant_Robot_8031_8256,0.5647058823529413,0.46153846153846134,0.4545454545454545,"These will be useful for initiating patrolling behavior in the morning and shutting off behaviors at night: the patrollers first poke their heads out of the nest shortly after sunrise and scuttle back in at night (Gordon, 5)."
Ant_Robot_804_1139,0.5000000000000001,0.46153846153846134,0.40909090909090906,"No robot has yet been constructed, however, that could pass undetected within a colony of the red harvester ants species Pogonomyrmex barbatus; nor has a robot managed to pass undetected in a society of insects while combining in its design several different behaviors and the thresholds of stimulation required to switch between them."
Ant_Robot_8269_8372,0.5588235294117648,0.4999999999999999,0.5000000000000001,The bump sensors and sonar will form a skirt around Antie to keep it from colliding with other objects.
Ant_Robot_8596_8740,0.5588235294117648,0.4999999999999999,0.5909090909090907,"The sonar will correspond to the ant’s limited optical object detection ability, and the bump sensors will allow the robot to detect collisions."
Ant_Robot_8753_8959,0.5588235294117648,0.4999999999999999,0.5000000000000001,"The polarization compass will consist of two polarized light sensors placed at 45 and -45 degrees from the center front of Antie, respectively, that will orient Antie towards a desired polarization pattern."
Ant_Robot_8960_9254,0.5000000000000001,0.46153846153846134,0.5000000000000001,"These sensors would correspond to the cells in the ants’ eyes sensitive to polarized light, and research has shown that many insects, including ants, do navigate using a path integration system synthesizing input from a polarization compasses and from a sort of odometer (Labhart, et al, 2002)."
Ant_Robot_9858_10062,0.5294117647058825,0.3653846153846153,0.5681818181818182,"This should be sufficient to return Antie to the nest, given the accuracy achieved by Lambrinos, et al and the relatively short periods of time that harvester ants spend outside the nest before returning."
Anti-Terrorist_1025_1135,0.41176470588235303,0.5769230769230768,0.36363636363636365,"True, the USA has not suffered a successful major attack since 9/11, but this does not mean that we are safer."
Anti-Terrorist_1136_1254,0.47058823529411775,0.4999999999999999,0.4545454545454545,"The terrorists could strike any time they choose, through any of the numerous loopholes so well reported in our media."
Anti-Terrorist_123_233,0.5294117647058825,0.4999999999999999,0.5000000000000001,"This website and everything on it is in the Public Domain, so you may use it freely, even without attribution."
Anti-Terrorist_1255_1425,0.41176470588235303,0.5769230769230768,0.5000000000000001,"But they have chosen not to attack, perhaps because they are waiting to produce an effect even greater than the 9/11 attacks, so they do not appear to be losing strength."
Anti-Terrorist_1426_1479,0.47058823529411775,0.46153846153846134,0.5454545454545455,What could be more spectacular than the 9/11 attacks?
Anti-Terrorist_1480_1488,0.5000000000000001,0.8076923076923074,0.6363636363636364,Nuclear!
Anti-Terrorist_1568_1810,0.3823529411764707,0.5384615384615384,0.40909090909090906,"All of our frantic preparations may have had some effect in preventing small-time casual attacks, but they cannot stop a serious planned attack, any more than a mere door lock can stop a serious robber who really wants to get into your house."
Anti-Terrorist_1902_1988,0.5000000000000001,0.5384615384615384,0.4545454545454545,"But this claim is merely feel-good propaganda, intended to keep the neo-cons in power."
Anti-Terrorist_1989_2031,0.4411764705882354,0.5384615384615384,0.5909090909090907,It cannot withstand clear-headed scrutiny.
Anti-Terrorist_2032_2130,0.23529411764705888,0.46153846153846134,0.36363636363636365,"The fact is, Bush policies have failed completely even to diminish terrorism, much less defeat it."
Anti-Terrorist_2131_2273,0.26470588235294124,0.6153846153846151,0.36363636363636365,"By trying to ""stamp out"" terrorism by killing terrorists, Bush and Israel have made things infinitely worse for us: more dangerous, not safer."
Anti-Terrorist_2274_2389,0.41176470588235303,0.5384615384615384,0.4545454545454545,"And proof that Bush has failed may come at any moment, explosively, with one big successful attack here in the USA."
Anti-Terrorist_2391_2411,0.3823529411764707,0.5384615384615384,0.13636363636363635,May God help us all.
Anti-Terrorist_2413_2431,0.3823529411764707,0.6153846153846151,0.36363636363636365,WHAT IS TERRORISM?
Anti-Terrorist_2433_2590,0.5000000000000001,0.4999999999999999,0.4545454545454545,"TERRORISM is ""the systematic use of violence to create a general climate of fear in a population and thereby to bring about a particular political objective."
Anti-Terrorist_2669_2828,0.3529411764705883,0.46153846153846134,0.5454545454545455,"We believe that any terrorist act is a crime against humanity and against the will of God, because it deliberately intends to injure and kill innocent people."
Anti-Terrorist_272_408,0.3823529411764707,0.5384615384615384,0.40909090909090906,"Three years have now gone by since the September 11th attacks in 2001, and terrorism is a far greater threat to us now than it was then."
Anti-Terrorist_2854_2932,0.5588235294117648,0.6153846153846151,0.6818181818181818,Our purpose here is to NEUTRALIZE TERRORISM by removing the motivation for it.
Anti-Terrorist_2933_3013,0.5000000000000001,0.46153846153846134,0.5000000000000001,"Without motivation, terrorism will quickly die down, like a plant without water."
Anti-Terrorist_3016_3174,0.47058823529411775,0.4999999999999999,0.5000000000000001,"We completely reject the idea that terrorism can be defeated by brute force, because brute force radicalizes the moderates, and they then join the terrorists."
Anti-Terrorist_3221_3284,0.47058823529411775,0.4999999999999999,0.36363636363636365,"Brute force has failed in Palestine, and it is failing in Iraq."
Anti-Terrorist_3287_3656,0.47058823529411775,0.5769230769230768,0.6818181818181818,"We try to be even-handed in opposing all terrorism, although we recognize that the greatest terrorist threat in the world today comes from radical Muslims who falsely believe that Allah approves of their criminal behavior against Israel, The United States, Russia, India, the Philippines, Australia, and others whom they falsely believe to be ""waging war against Allah."
Anti-Terrorist_3658_3885,0.41176470588235303,0.4999999999999999,0.4545454545454545,"And the second-greatest terrorist threat comes from several countries, mainly Israel, who sometimes resort to terrorism themselves, claiming ""self-defense,"" as they desperately try to prevent further attacks by radical Muslims."
Anti-Terrorist_3886_4028,0.4411764705882354,0.4999999999999999,0.5000000000000001,"In all of these cases above, if the radical Muslims would cease their attacks, all terrorism on both sides of every dispute would quickly end."
Anti-Terrorist_409_531,0.32352941176470595,0.4999999999999999,0.40909090909090906,"The number and severity of terrorist attacks worldwide has increased dramatically, as has the number of active terrorists."
Anti-Terrorist_4282_4370,0.4411764705882354,0.4999999999999999,0.5454545454545455,The moral and religious theories which support terrorism are quite faulty and erroneous.
Anti-Terrorist_4371_4411,0.2941176470588236,0.6538461538461536,0.818181818181818,They need to be identified and attacked.
Anti-Terrorist_4412_4509,0.5000000000000001,0.46153846153846134,0.5000000000000001,"If the terrorist loses faith in the righteousness of his acts, he is less likely to perform them."
Anti-Terrorist_4513_4550,0.41176470588235303,0.5384615384615384,0.5454545454545455,"EXAMPLE 1: ""Terrorists Offend Allah."""
Anti-Terrorist_4553_4620,0.20588235294117652,0.6538461538461536,0.4545454545454545,"EXAMPLE 2: ""Terrorist Murderers Insult Allah, Bring Shame To Islam"""
Anti-Terrorist_4623_4694,0.5882352941176472,0.6153846153846151,0.6818181818181818,"EXAMPLE 3 (LATEST AND BEST! - Framed Below): ""Qur'an Forbids Terrorism"""
Anti-Terrorist_4697_4783,0.5000000000000001,0.4999999999999999,0.5000000000000001,"In every case of terrorism, we will find some kind of legitimate underlying grievance."
Anti-Terrorist_4784_4869,0.5588235294117648,0.5384615384615384,0.6363636363636364,"If we eliminate the legitimate grievances, we have eliminated much of the motivation."
Anti-Terrorist_4872_4990,0.4411764705882354,0.5384615384615384,0.5454545454545455,"Is this ""negotiating with terrorists"" or ""trying to appease the terrorists,"" as some Israeli/NeoCons would try to say?"
Anti-Terrorist_4991_4994,0.4411764705882354,0.5769230769230768,0.6818181818181818,No.
Anti-Terrorist_4995_5070,0.5588235294117648,0.34615384615384615,0.40909090909090906,"It is simply recognizing the realities of human motivation, right or wrong."
Anti-Terrorist_4_65,0.5000000000000001,0.4999999999999999,0.5000000000000001,The Anti-Terrorist - Undermining The Motivation For Terrorism
Anti-Terrorist_5071_5156,0.41176470588235303,0.46153846153846134,0.6818181818181818,"To deny reality, as the Israeli/NeoCons do, is to invite disaster, as they have done."
Anti-Terrorist_5333_5353,0.4411764705882354,0.5769230769230768,0.13636363636363635,May God help us all.
Anti-Terrorist_5356_5373,0.7441176470588238,0.39230769230769214,0.3318181818181819,Blessings to you.
Anti-Terrorist_5397_5446,0.5588235294117648,0.38461538461538447,0.5000000000000001,"Rev. Bill McGinnis, Director - LoveAllPeople.org"
Anti-Terrorist_68_120,0.5823529411764707,0.35769230769230764,0.4545454545454545,"By Rev. Bill McGinnis , Director - LoveAllPeople.org"
Anti-Terrorist_698_837,0.3823529411764707,0.5384615384615384,0.36363636363636365,"Now, many more moderate Muslims have become radicalized, world-wide, willing to kill innocent civilians in order to achieve their purposes."
Anti-Terrorist_838_1024,0.3411764705882353,0.5307692307692308,0.3727272727272727,"And the serious targets have expanded to include civilians in Russia, India, Maylasia, the Philippines, Spain, and elsewhere, as well as Israel and its sole supporter, the United States."
Bartok_10000_10121,0.4411764705882354,0.4999999999999999,0.18181818181818177,"Paul Wilson describes the transition from the Introduction to the Exposition as “quite abrupt and seemingly unmotivated,”"
Bartok_10140_10152,0.5294117647058825,0.35,0.5863636363636363,"Wilson, 173."
Bartok_10169_10276,0.5588235294117648,0.423076923076923,0.6363636363636364,but it is in fact this motivic relationship that ties them together and creates a rather smooth transition.
Bartok_10509_10523,0.5294117647058825,0.41538461538461513,0.5090909090909091,The Exposition
Bartok_10877_11177,0.5294117647058825,0.35,0.39090909090909076,"As mentioned, the first theme, the beginning of which is reproduced in Example 8, contains two head motives: the first is the tritone-spanning ascent that appears in the first measure, and the second is an iteration of the interval cell (+5, -2, +5) that appears in the second through third measures."
Bartok_1100_1186,0.5294117647058825,0.46153846153846134,0.4545454545454545,Bartók describes the form of the first movement as “more or less regular sonata form.”
Bartok_11178_11349,0.5294117647058825,0.32307692307692293,0.4545454545454545,"While the presence of the perfect fourths that was so prevalent in the Introduction is clear in the latter, the former does not employ the perfect fourth in its formation."
Bartok_11350_11542,0.5294117647058825,0.423076923076923,0.5000000000000001,"Rather, this motive is a small-scale representation of the tonic-dominant relationship of tritone partners, specifically F and B, that is the basis for the harmonic structure of this movement."
Bartok_11645_11802,0.5294117647058825,0.38461538461538447,0.5000000000000001,"Rhythmically, we have a dissonance between the melody, which follows the written meter, and the accompanying chords in the bassoons, horns and lower strings."
Bartok_11803_11928,0.5294117647058825,0.41538461538461513,0.4545454545454545,"Example 9 reproduces the chords, and Example 10 rewrites them in a meter that is more consistent with their rhythmic pattern."
Bartok_12055_12190,0.5294117647058825,0.2884615384615383,0.4136363636363637,This is in strict metric dissonance with the triple meter of the melody (with its own “hiccups” occurring in the written 2/8 measures).
Bartok_1234_1563,0.5294117647058825,0.46153846153846134,0.5454545454545455,"While that does not seem to be a meaningful assertion, it is perfectly accurate: the movement is in sonata form, but there is an introduction that does not relate thematically to any other parts of the movement (not unheard of in Mozart sonatas), and the recapitulation presents the two themes of the exposition in reverse order."
Bartok_12539_12727,0.5000000000000001,0.34615384615384615,0.5454545454545455,"We have already mentioned that the first theme group is in F—this is made clear from the onset, both in the melodic line and by the F minor triad that occurs on the downbeat of measure 77."
Bartok_12728_12855,0.5294117647058825,0.423076923076923,0.5909090909090907,"While the material occasionally departs from this F in measures 76-94, these departures are all subordinate to the prolonged F."
Bartok_12856_12968,0.5294117647058825,0.46153846153846134,0.4545454545454545,"E♭ is the tonal center for measures 95-134, although it does not appear as a strong bass note until measure 131."
Bartok_12969_13097,0.5294117647058825,0.5384615384615384,0.5000000000000001,"Measures 95-130 contain a mostly chromatic descent from C to E♭, where E♭ is anticipated throughout as a goal tone for the bass."
Bartok_13137_13278,0.5705882352941178,0.40769230769230747,0.4545454545454545,"Immediately following the arrival of E♭ in the bass, C♯ (D♭) is established as the tonal center for the final transition to the second theme."
Bartok_13279_13451,0.5294117647058825,0.3346153846153844,0.5045454545454545,"The trombone motive in measures 134-141, shown in Example 12, is the subject of the fugato section in part 3 of the development, although its importance is downplayed here."
Bartok_13592_13815,0.5294117647058825,0.423076923076923,0.4545454545454545,"This motive also contains the intervallic cell of the second head motive of the first theme in the form of G♯-C♯-B-E (with the addition of some passing tones), in addition to consisting largely of motion by perfect fourths."
Bartok_14188_14379,0.5294117647058825,0.4192307692307692,0.40454545454545465,"While the strong V-I motion from measures 90-91 does carry a tonal implication of dominant-tonic, such cadential bass motion does not imply anything about structural function in this context."
Bartok_14468_14695,0.5294117647058825,0.34615384615384615,0.4545454545454545,"The passage from measures 85-89 is centered on E♭ (and the pentatonic set from the opening of the exposition is transposed down a whole step), but its mere presence as local tonic does not signify any sort of dominant function."
Bartok_14696_14879,0.5294117647058825,0.46153846153846134,0.5000000000000001,"Rather, we can consider this occurrence of E♭ as a middleground-level whole-tone descent that foreshadows the structural descent to E♭ at measure 131 that is represented in Example 2."
Bartok_14880_14995,0.5294117647058825,0.34615384615384615,0.5000000000000001,"In measures 91-95, the bass descends F-E♭-D♭-C, which might seem to support C’s functioning as structural dominant."
Bartok_14996_15149,0.5294117647058825,0.40769230769230747,0.5181818181818182,"However, as previously mentioned, C acts as a “fake” dominant that in measures 149-155 actually functions as an upper neighbor to B, the “true” dominant."
Bartok_15150_15324,0.5588235294117648,0.423076923076923,0.40909090909090906,"The descent in measures 91-95 in fact participates in the farce by projecting a descent ending on C, which makes the eventual reinterpretation of C and descent to B stronger."
Bartok_15506_15606,0.5705882352941178,0.40769230769230747,0.5181818181818182,"The second theme is tranquil and harmonically simple, which is in stark contrast to the first theme."
Bartok_15607_15704,0.49411764705882366,0.3653846153846153,0.4,B dominates as tonal center from measures 155-191 with little or no harmonic motion away from it.
Bartok_1564_1683,0.5294117647058825,0.40769230769230747,0.4545454545454545,The “backwards” recapitulation is a technique that Bartók employs frequently because of the formal symmetry it creates.
Bartok_15705_15797,0.5000000000000001,0.4999999999999999,0.5000000000000001,"Measures 192-197 are in E♭, with the bass notes in the harp, and measures 198-209 are in D♭."
Bartok_15798_15910,0.5294117647058825,0.22307692307692295,0.4545454545454545,A♭ intervenes between E♭ and D♭ in measure 195—another instance of the whole-tone being “filled in” by a fourth.
Bartok_15911_15998,0.5294117647058825,0.3076923076923076,0.4545454545454545,The return to B in measure 210 is also filled-in in this way by F♯ in measures 208-209.
Bartok_16177_16347,0.5294117647058825,0.38461538461538447,0.4545454545454545,"Paul Wilson points out that “[i]n substituting for F within an analogous structure, B receives confirmation at this point as the crucial interior center of the movement.”"
Bartok_16205_16347,0.5294117647058825,0.46153846153846134,0.4545454545454545,"“[i]n substituting for F within an analogous structure, B receives confirmation at this point as the crucial interior center of the movement.”"
Bartok_16395_16500,0.5294117647058825,0.46153846153846134,0.5909090909090907,"In our terminology, this is the point at which B is unequivocally established as the structural dominant."
Bartok_16513_16528,0.5823529411764707,0.35769230769230764,0.4545454545454545,The Development
Bartok_16541_16605,0.5294117647058825,0.423076923076923,0.5454545454545455,"As mentioned, the development is divided into three subsections."
Bartok_16606_16856,0.5294117647058825,0.41538461538461513,0.4545454545454545,"In Example 2, the entire development section is represented by exactly three pitches, and indeed each subsection is associated with one of these three pitches as its tonal center—none of these pitches is involved in the structural whole-tone descent."
Bartok_16857_17075,0.5823529411764707,0.49615384615384606,0.5363636363636365,"As Paul Wilson states, the development “is, for Bartók’s music, developmental in a relatively conventional way”; the themes from the exposition are expanded and modified, and tonalities other than those expected arise."
Bartok_16896_16968,0.5294117647058825,0.3653846153846153,0.4,"“is, for Bartók’s music, developmental in a relatively conventional way”"
Bartok_1702_1740,0.5294117647058825,0.296153846153846,0.39090909090909076,"For example, the fifth string quartet."
Bartok_17123_17306,0.5294117647058825,0.423076923076923,0.40909090909090906,"The only slight abnormality, though it is certainly not unheard of even in classical-period sonata movements, is the emergence of a new theme in the second section of the development."
Bartok_17307_17446,0.5294117647058825,0.46153846153846134,0.4545454545454545,"Although Wilson claims that this theme is based on “a transformation in rhythm and contour of the second head-motive of [the first-theme],”"
Bartok_1741_1790,0.5294117647058825,0.423076923076923,0.36363636363636365,"Also see Bartók’s comments on that (Bartók, 414)."
Bartok_17494_17663,0.49411764705882366,0.3653846153846153,0.6818181818181818,"there is no intervallic relationship between the two motives, and it is not clear what elements of a motive remain when rhythm, contour and interval content are changed."
Bartok_174_297,0.5294117647058825,0.46153846153846134,0.4545454545454545,"Before beginning an analysis of any piece by Béla Bartók, one must first decide to what degree tonal analysis will be used."
Bartok_17664_17793,0.5294117647058825,0.4999999999999999,0.5000000000000001,"Furthermore, this section, being the middle section of the movement, upholds the formal symmetry if interpreted as its own theme."
Bartok_17806_17962,0.4882352941176471,0.46153846153846134,0.5863636363636363,"The first section of the development, measures 231-271, begins with a big D-minor chord which immediately establishes D as the tonal center for the section."
Bartok_17963_18104,0.5294117647058825,0.46153846153846134,0.4545454545454545,"Although it moves to E♭ minor in measure 239, it returns to D minor in measure 248, which suggests that E♭ is an upper neighbor prolonging D."
Bartok_1807_1940,0.5294117647058825,0.3653846153846153,0.4545454545454545,Example 1 shows a diagram of the form of the movement; the symmetry is apparent within the seven sections following the introduction.
Bartok_18105_18283,0.5294117647058825,0.46153846153846134,0.4545454545454545,"The passage beginning at measure 248, shown in Example 13, can be considered to be the “theme” of this section, and is a development of the second head motive of the first theme."
Bartok_18284_18353,0.5294117647058825,0.3653846153846153,0.5090909090909091,This motive undergoes inversion and extension throughout the section.
Bartok_18810_18851,0.5294117647058825,0.41538461538461513,0.4545454545454545,This section is reproduced as Example 14.
Bartok_19171_19354,0.47058823529411775,0.38461538461538447,0.4545454545454545,"The arrival at C♯ was foreshadowed by the first two measures of the development (Example 15), which are almost a direct transposition of the two head motives of the first theme to C♯."
Bartok_19373_19548,0.5294117647058825,0.39230769230769214,0.4545454545454545,"Because of its emphasis here in the development section and its position as leading to B in the second theme group, we could conceive of C# as a sub-dominant in this movement."
Bartok_1941_2189,0.5294117647058825,0.46153846153846134,0.40909090909090906,"As the example shows, the development section is divided into three subsections; the first and third subsections draw their thematic material from the first theme group, and the second subsection involves new material not drawn from the exposition."
Bartok_19549_19827,0.4411764705882354,0.5769230769230768,0.5454545454545455,"As tempting as this interpretation may be, this observation is relegated to the notes section because it constitutes a horrible abuse of terminology—there is only so far that such tonal analogies can go before they begin to hide any true analytical insight behind misused terms."
Bartok_20366_20482,0.5294117647058825,0.3653846153846153,0.4545454545454545,The tonal center B♭ is established immediately in measures 316-318 by the strong V-I chord progression (Example 16).
Bartok_20483_20678,0.5294117647058825,0.5076923076923076,0.4545454545454545,"As previously mentioned, the fugato motive incorporates the motion by perfect fourths found in the Introduction as well as the intervallic cell found in the second head motive of the first theme."
Bartok_20679_20797,0.5294117647058825,0.34615384615384615,0.36363636363636365,The resultant set is the pentatonic set F-B♭-E♭-A♭-D♭; the entire passage shown in Example 17 remains within this set.
Bartok_21140_21307,0.5294117647058825,0.24615384615384606,0.5545454545454546,"The second instance of the fugato section, not reproduced in its entirety but based on the subject in Example 18, is an exact pitch inversion transposed to begin on C."
Bartok_21308_21386,0.5882352941176472,0.38461538461538447,0.5454545454545455,The inversion blends seamlessly back into the original subject in measure 363.
Bartok_21387_21700,0.5294117647058825,0.2884615384615383,0.4545454545454545,"The following section (measures 363-389) especially brings out the quartal harmonies within the pentatonic set, so much so that B♭ is obscured as tonal center which allows A♭ to emerge as the goal tone of this section—only to be immediately reinterpreted as a leading tone to the A that begins the recapitulation."
Bartok_2190_2369,0.5294117647058825,0.46153846153846134,0.4545454545454545,"Hence, on either side of the middle section of the development we have the alternation FTG-STG-FTG which makes the overall form, with the exception of the Introduction, symmetric."
Bartok_22180_22198,0.5588235294117648,0.4999999999999999,0.5000000000000001,The Recapitulation
Bartok_22211_22285,0.5294117647058825,0.3076923076923076,0.4545454545454545,"The recapitulation, as we have seen, presents the themes in reverse order."
Bartok_22286_22434,0.5294117647058825,0.46153846153846134,0.4545454545454545,"The second theme is initially presented in A, as part of the whole-tone descent, and proceeds directly to G, where it is restated slightly modified."
Bartok_22435_22598,0.5294117647058825,0.46153846153846134,0.4545454545454545,"It is worth pointing out that the arrival on G at measure 425 is led into by D, which constitutes another “filling in” of the whole-step by the intervening fourth."
Bartok_22599_22747,0.5294117647058825,0.4115384615384615,0.5090909090909091,"The A♯ in measure 438 might initially seem to be a new tonal area, but it leads to D in measure 444, which constitutes a V chord still applied to G."
Bartok_22748_22868,0.5588235294117648,0.4999999999999999,0.5909090909090907,"Rather than resolve this D back to G, however, Bartók shifts briefly to F♯ in measure 456 and leads to E in measure 467."
Bartok_22869_23164,0.6411764705882355,0.5576923076923076,0.5090909090909091,"E and F♯ are both active throughout the entire transition from second theme back to first theme (measures 456-487) which brings out their functions as upper and lower chromatic neighbors to F, which returns triumphantly in measure 488 with the much-anticipated recapitulation of the first theme."
Bartok_23177_23298,0.5294117647058825,0.46153846153846134,0.5545454545454546,"The return of the first theme is certainly immediately recognized as such; however, there are some important differences."
Bartok_23299_23487,0.5588235294117648,0.3076923076923076,0.4545454545454545,"Firstly, its initial appearance in the exposition had a minor flare to it; the first chord in Example 9 is an F-minor triad, and the first four notes of Example 8 ascend the F-minor scale."
Bartok_2388_2504,0.5294117647058825,0.423076923076923,0.5000000000000001,"Paul Wilson also discusses the inherent symmetry of the movement, although his interpretation is somewhat different."
Bartok_24020_24261,0.5588235294117648,0.38461538461538447,0.5000000000000001,"In addition to the “mode”-shift, we notice that the metric dissonance shown in Examples 9 and 10 no longer appears (notice how regular the rhythm of the accompanying figure is in Example 19) and also that the written meter no longer changes."
Bartok_24262_24478,0.5588235294117648,0.38461538461538447,0.5000000000000001,"In other words, the piece, in becoming more regular, is beginning to drive towards the finish—because of the formal structure, the recapitulation of the first theme also serves as the closing section of the movement."
Bartok_24479_24635,0.5588235294117648,0.423076923076923,0.40909090909090906,"Indeed, this section has the feel of a Coda to it—it is much shorter than any other major section or subsection, and the tonic harmony is active throughout."
Bartok_2505_2525,0.5294117647058825,0.38461538461538447,0.4545454545454545,"See Wilson, 168-170."
Bartok_25138_25272,0.5647058823529413,0.5576923076923076,0.5090909090909091,Bartók is one of the many early-twentieth century composers whose music fits entirely in the gray area between tonality and atonality.
Bartok_25273_25588,0.5588235294117648,0.4999999999999999,0.5000000000000001,"While we know from his writings that he often composed with a tonal centers and relationships in mind, and that he regularly applied tonal structures and forms to his compositions, by merely glancing at any one of his pieces we can see that tonality as it is understood in the common practice period is not at work."
Bartok_25589_25843,0.5882352941176472,0.4999999999999999,0.5454545454545455,"Thanks largely to the work of tonal theorists such as Heinrich Schenker and others, we have a detailed system for analyzing tonal music—their system, however, is virtually useless in analyzing music that falls entirely on the atonal side of the spectrum."
Bartok_25844_25986,0.5588235294117648,0.46153846153846134,0.4545454545454545,"But if we apply it to music such as Bartók’s that is in the middle area, we can come up with some enlightening and perhaps unexpected results."
Bartok_25987_26078,0.5294117647058825,0.38461538461538447,0.4545454545454545,To do so was the goal of this analysis of the first movement of the Concerto for Orchestra.
Bartok_26079_26300,0.5588235294117648,0.34615384615384615,0.5909090909090907,"By applying our tonal system to music that slips outside of the tonal realm, we not only find the elements of tonality that do remain, but we also pinpoint exactly when and how this music breaks from previous conventions."
Bartok_26301_26401,0.5823529411764707,0.46153846153846134,0.4954545454545455,It is not disputed that Bartók’s music has great expressive power—perhaps now we can understand why.
Bartok_26414_26424,0.5294117647058825,0.4192307692307692,0.4545454545454545,References
Bartok_298_431,0.49411764705882366,0.41538461538461513,0.4,"Bartók’s music, although it is often difficult to call completely tonal, never entirely sheds itself of tonal elements and structure."
Bartok_3211_3488,0.5294117647058825,0.423076923076923,0.5000000000000001,"When we say “in F,” we do not imply F major (or minor, for that matter)—the major/minor tonal system in general does not apply to this piece—but rather that the pitch-class F is the tonal center of the movement, and acts analogously to the tonic in a Mozartian sonata movement."
Bartok_3489_3616,0.5294117647058825,0.26923076923076916,0.5000000000000001,"Using this interpretation, we can map out the local tonics (tonal centers) used throughout the movement, as shown in Example 2."
Bartok_34_97,0.5294117647058825,0.296153846153846,0.5818181818181817,Tonal Structure and Form in Bartók’s Concerto for Orchestra (I)
Bartok_3735_3949,0.5588235294117648,0.5384615384615384,0.4545454545454545,"In this example, the barlines divide the formal sections of the piece (Introduction–Exposition–Development­–Recapitulation)—so we can immediately see that the tonic F is not established until the exposition begins."
Bartok_432_561,0.47058823529411775,0.34615384615384615,0.5909090909090907,"This remains true even with one of his last compositions, the Concerto for Orchestra, written two years before his death in 1943."
Bartok_4617_4637,0.5294117647058825,0.3769230769230768,0.4545454545454545,"See Bartók, 414-415."
Bartok_4654_4911,0.5000000000000001,0.423076923076923,0.5454545454545455,"In this particular movement, Bartók feigns moving to the tonal dominant, C, for the second theme before reinterpreting C as a chromatic passing tone between D♭ and B—this and other subtleties shown in Example 2 will be explained in detail in later sections."
